application_id,apply_time,id_number,phone_number,device_id,ip_address,apply_region,apply_channel,loan_amount,apply_freq_7d,id_consistency,is_new_device,credit_history,fraud_flag
APP000628,2026-07-05 21:59:00,513449189117972038,13187999597,DEV_167111,172.16.112.8,江苏,H5,8340.43,3,1,0,有记录,0
APP000629,2026-07-16 02:05:00,517332807711306211,13889857674,DEV_427979,223.104.116.52,四川,APP,10932.84,3,1,1,有记录,0
APP000630,2026-07-27 02:05:00,513995978155426097,15319483775,DEV_818437,172.16.247.153,广东,APP,20076.81,2,1,0,有记录,0
APP000631,2026-07-14 03:47:00,513676576927789431,13438814661,DEV_491203,172.16.100.179,四川,H5,18725.21,3,1,0,有记录,0
APP000632,2026-07-24 11:51:00,518373642480962440,19430337034,DEV_547308,117.136.176.29,江苏,H5,4283.49,1,1,0,无记录,0
APP000633,2026-07-05 17:03:00,512984135694804507,18505033079,DEV_146615,117.136.210.43,湖南,APP,13621.62,3,1,1,有记录,0
APP000634,2026-07-19 17:35:00,517784366044324006,19729391917,DEV_497166,10.0.10.91,山东,APP,17801.75,1,1,1,有记录,0
APP000635,2026-07-11 21:07:00,515596983845720266,18299223964,DEV_809136,192.168.249.53,四川,H5,25518.39,2,1,0,有记录,0
APP000636,2026-07-14 11:55:00,516203359101570908,19451828923,DEV_398824,172.16.103.62,山东,H5,25558.13,3,1,1,有记录,0
APP000637,2026-07-22 13:55:00,517066512215001418,13207964786,DEV_884828,117.136.240.190,北京,合作渠道,16397.47,1,1,0,有记录,0
APP000638,2026-07-30 23:03:00,512546723849791620,13270418799,DEV_876629,223.104.205.73,上海,H5,11296.07,1,1,1,有记录,0
APP000639,2026-07-10 19:19:00,514727677462591601,19948523253,DEV_830729,117.136.201.172,湖南,合作渠道,22808.72,1,1,1,无记录,0
APP000640,2026-07-12 03:36:00,516104615402119017,19732849071,DEV_354508,117.136.45.91,江苏,H5,13977.49,3,1,1,有记录,0
APP000641,2026-07-17 06:09:00,511053396274666215,13440472854,DEV_448003,192.168.13.127,上海,APP,17679.7,3,1,1,有记录,0
APP000642,2026-07-22 15:14:00,512602812371067287,15790418078,DEV_858639,172.16.28.109,浙江,APP,1758.58,3,1,0,有记录,0
APP000643,2026-07-28 03:22:00,518848989596546634,18647558123,DEV_242808,223.104.192.69,浙江,H5,11868.27,3,1,1,有记录,0
APP000644,2026-07-28 17:23:00,516266954132971506,13908829922,DEV_672266,117.136.107.164,北京,H5,19925.45,2,1,0,有记录,0
APP000645,2026-07-04 08:36:00,518328456797232002,17936541953,DEV_436523,223.104.49.93,江苏,APP,22276.11,2,1,1,无记录,0
APP000646,2026-07-08 13:54:00,512689731791286857,13690990656,DEV_261564,117.136.31.142,上海,APP,7164.16,3,1,1,有记录,0
APP000647,2026-07-18 19:39:00,516251588157937639,13204890525,DEV_570638,10.0.188.29,广东,合作渠道,26840.31,2,1,1,有记录,0
APP000648,2026-07-22 20:35:00,513823661850761087,15769093336,DEV_809136,223.104.187.128,上海,H5,18145.21,2,1,0,有记录,0
APP000649,2026-07-01 19:59:00,516140473504763928,17986725251,DEV_638548,172.16.131.116,四川,APP,20456.32,2,1,1,有记录,0
APP000650,2026-07-22 22:17:00,517406643158901649,15697013957,DEV_956235,172.16.128.116,北京,APP,29428.39,2,1,0,有记录,0
APP000651,2026-07-01 05:17:00,518050116880925502,15884499961,DEV_824337,117.136.62.96,江苏,APP,15063.16,2,1,0,无记录,0
APP000652,2026-07-23 09:58:00,514290785158673425,15132755072,DEV_518316,117.136.238.160,北京,APP,20185.64,1,1,1,有记录,0
APP000653,2026-07-11 11:00:00,515499162473149864,13201086941,DEV_291475,172.16.168.141,浙江,APP,25815.92,3,1,0,有记录,0
APP000654,2026-07-06 04:36:00,518222501425762702,15785742036,DEV_495653,172.16.56.138,山东,APP,23767.81,1,1,1,无记录,0
APP000655,2026-07-22 12:04:00,516590618120546475,15144878805,DEV_674590,10.0.96.99,山东,H5,14846.58,2,1,0,无记录,0
APP000656,2026-07-05 23:40:00,518449734493053788,18702561002,DEV_666644,117.136.149.152,山东,APP,14958.23,3,1,0,有记录,0
APP000657,2026-07-01 02:47:00,513232971674338005,19325580609,DEV_170360,223.104.193.32,湖南,线下,24921.61,3,1,1,无记录,0
APP000658,2026-07-17 06:24:00,516230624479513305,17981748727,DEV_864030,10.0.90.38,浙江,线下,4218.51,3,1,0,有记录,0
APP000659,2026-07-14 14:21:00,516408106200342442,15141866748,DEV_167217,192.168.216.21,北京,APP,1987.44,2,1,0,无记录,0
APP000660,2026-07-06 11:19:00,516599673311677269,18210977389,DEV_966913,117.136.52.16,广东,H5,24343.81,2,1,1,无记录,0
APP000661,2026-07-24 10:49:00,511582697182360107,17596437722,DEV_842129,223.104.229.66,湖南,APP,25530.24,1,1,0,有记录,0
APP000662,2026-07-19 19:05:00,511613153506962616,15837675757,DEV_686390,117.136.32.39,湖南,合作渠道,26063.17,9,1,1,无记录,1
APP000663,2026-07-29 01:09:00,514172132901620478,17107862868,DEV_232193,223.104.208.126,江苏,APP,27831.94,3,1,0,有记录,0
APP000664,2026-07-06 19:03:00,518539749096173997,15229948401,DEV_620473,192.168.148.23,山东,H5,4908.31,2,1,1,有记录,0
APP000665,2026-07-22 02:17:00,515349691928455259,15844926070,DEV_475501,117.136.108.247,湖南,H5,11590.5,2,1,1,有记录,0
APP000666,2026-07-15 21:27:00,517424935340018167,19390716842,DEV_698369,117.136.148.49,江苏,APP,28597.48,2,1,1,有记录,0
APP000667,2026-07-16 19:28:00,517458749511918182,15560143854,DEV_695783,10.0.95.62,上海,APP,1529.88,1,1,0,有记录,0
APP000668,2026-07-14 08:13:00,516246317520716781,19238648605,DEV_130117,192.168.55.161,上海,H5,3481.0,1,1,1,有记录,0
APP000669,2026-07-25 16:07:00,514985200894346810,15483700328,DEV_430780,192.168.63.196,上海,H5,11687.31,1,1,1,无记录,0
APP000670,2026-07-12 13:07:00,515073855128177512,17240325588,DEV_964552,117.136.123.143,湖南,APP,9180.87,2,1,1,无记录,0
APP000671,2026-07-10 21:43:00,518483248262925188,18838531118,DEV_939956,10.0.11.83,北京,H5,18913.36,2,1,0,有记录,0
APP000672,2026-07-19 15:33:00,517587071553482012,17816418659,DEV_873667,223.104.136.34,江苏,APP,2037.65,2,1,1,有记录,0
APP000673,2026-07-22 09:02:00,512461705022181698,19758115488,DEV_272769,117.136.205.189,浙江,H5,25090.99,2,1,1,无记录,0
APP000674,2026-07-08 12:38:00,511504896465280924,17200221667,DEV_286586,223.104.96.60,四川,APP,19006.4,3,1,0,无记录,0
APP000675,2026-07-02 00:13:00,519590961979797245,15535741683,DEV_938017,10.0.85.216,上海,线下,19066.61,3,1,0,无记录,0
APP000676,2026-07-10 06:49:00,516985228230524808,18104027443,DEV_803729,103.28.177.44,浙江,H5,29220.22,9,1,1,有记录,1
APP000677,2026-07-05 08:18:00,511239170263444359,15495069737,DEV_565786,192.168.35.154,浙江,APP,14290.44,1,1,0,有记录,0
APP000678,2026-07-11 03:00:00,519059655942824911,18492406461,DEV_328085,172.16.199.141,广东,APP,10389.31,1,1,1,无记录,0
APP000679,2026-07-16 23:27:00,512401612590163994,17642798899,DEV_382098,172.16.123.130,浙江,APP,21659.1,10,0,1,无记录,1
APP000680,2026-07-06 04:24:00,511175515452607569,15987304124,DEV_708837,192.168.30.48,江苏,H5,29807.49,3,1,1,有记录,0
APP000681,2026-07-18 22:14:00,518668832753273524,15427823738,DEV_102897,117.136.41.104,山东,APP,7277.62,1,1,0,有记录,0
APP000682,2026-07-17 17:53:00,514950786043566050,17665393090,DEV_294657,117.136.219.171,山东,线下,8491.76,1,1,0,无记录,0
APP000683,2026-07-22 11:04:00,515499162473149864,19176268517,DEV_533959,117.136.51.75,湖南,APP,27287.15,3,1,1,有记录,0
APP000684,2026-07-13 23:02:00,515768629591257349,15965385900,DEV_361390,172.16.32.116,湖南,APP,28079.99,2,1,0,有记录,0
APP000685,2026-07-14 00:29:00,515223428644976024,15463864010,DEV_906665,103.11.205.33,境外,H5,29730.86,5,1,1,有记录,1
APP000686,2026-07-30 02:55:00,519240422693121637,19742045128,DEV_620473,10.0.149.57,湖南,APP,11351.16,3,1,0,无记录,0
APP000687,2026-07-11 18:27:00,516908061294398529,15486484788,DEV_173647,192.168.113.166,江苏,APP,22244.32,1,1,0,有记录,0
APP000688,2026-07-19 12:45:00,514151025550193545,18148828886,DEV_979183,223.104.131.111,江苏,APP,21576.04,3,1,0,有记录,0
APP000689,2026-07-21 13:18:00,518503689003010272,19239652351,DEV_142320,172.16.232.239,四川,APP,19980.38,1,1,0,有记录,0
APP000690,2026-07-04 12:01:00,514352280156193183,18983370177,DEV_680288,192.168.204.63,四川,APP,12320.91,2,1,1,无记录,0
APP000691,2026-07-11 05:51:00,519754946519098624,18245926740,DEV_441916,117.136.167.71,北京,H5,25169.93,1,1,0,有记录,0
APP000692,2026-07-20 14:53:00,519515837767499616,19176268517,DEV_117729,223.104.96.215,江苏,H5,22832.24,1,1,0,无记录,0
APP000693,2026-07-23 11:05:00,511805580002722142,19385219633,DEV_979984,192.168.81.84,江苏,APP,12890.01,1,1,0,有记录,0
APP000694,2026-07-14 03:15:00,512526691215353961,13515434657,DEV_784739,223.104.178.170,湖南,APP,8018.75,2,1,0,有记录,0
APP000695,2026-07-14 18:25:00,517943905529580660,17200221667,DEV_654889,223.104.186.124,山东,合作渠道,10809.66,2,1,0,有记录,0
APP000696,2026-07-17 02:25:00,519883750566186323,18621222806,DEV_484847,117.136.21.118,广东,H5,8873.12,1,1,1,有记录,0
APP000697,2026-07-28 09:47:00,518128518161255904,17811851734,DEV_458742,172.16.53.19,上海,H5,6328.58,3,1,0,有记录,0
APP000698,2026-07-11 07:21:00,519836924926932657,15357798550,DEV_565713,10.0.172.78,广东,APP,21548.89,3,1,0,有记录,0
APP000699,2026-07-25 05:04:00,512369958669346547,15844926070,DEV_666055,10.0.78.165,江苏,H5,29502.49,2,1,0,有记录,0
APP000700,2026-07-17 20:07:00,512041614150937710,15103210393,DEV_104478,172.16.53.90,广东,H5,1765.16,1,1,1,无记录,0
APP000701,2026-07-17 16:12:00,515879228777251996,13204890525,DEV_766776,10.0.129.237,湖南,H5,17393.49,2,1,0,有记录,0
APP000702,2026-07-29 11:22:00,511882606888718981,19882411034,DEV_297400,192.168.18.177,四川,合作渠道,10902.38,2,1,0,有记录,0
APP000703,2026-07-24 20:52:00,517346452059960438,19903389382,DEV_291177,172.16.127.91,北京,APP,7258.67,1,1,1,有记录,0
APP000704,2026-07-05 07:06:00,514021551305570836,17463388095,DEV_627716,192.168.220.151,浙江,APP,1286.07,2,1,0,有记录,0
APP000705,2026-07-05 08:12:00,514730176464489880,18285103715,DEV_206928,10.0.231.248,北京,H5,14030.22,1,1,0,有记录,0
APP000706,2026-07-06 19:09:00,519508779724792542,15745723207,DEV_584737,192.168.159.70,未知地区,合作渠道,26168.94,4,1,1,有记录,1
APP000707,2026-07-25 20:04:00,512768904723864100,15941214062,DEV_667109,117.136.9.188,四川,APP,22278.19,3,1,1,有记录,0
APP000708,2026-07-06 20:31:00,519685578002443236,18990421111,DEV_197773,10.0.98.152,湖南,APP,4791.49,2,1,0,有记录,0
APP000709,2026-07-15 18:48:00,515986050630663605,15518578816,DEV_187430,172.16.116.165,湖南,APP,19125.8,1,1,1,有记录,0
APP000710,2026-07-19 14:43:00,513586947902548536,15535741683,DEV_635462,172.16.254.107,北京,APP,21170.11,2,1,1,有记录,0
APP000711,2026-07-30 18:41:00,511743805719838638,13283301143,DEV_674590,10.0.226.157,江苏,H5,5144.4,3,1,0,无记录,0
APP000712,2026-07-21 19:20:00,519461275156277963,17211521396,DEV_323535,172.16.51.52,广东,H5,12283.13,1,1,0,无记录,0
APP000713,2026-07-28 20:20:00,513982521293289634,13511476783,DEV_144169,117.136.26.105,湖南,APP,10482.56,2,1,0,有记录,0
APP000714,2026-07-05 14:04:00,519865020002453931,13744252655,DEV_446338,117.136.97.228,四川,APP,15717.78,2,1,1,有记录,0
APP000715,2026-07-16 14:40:00,519428951456340918,19264850681,DEV_107605,223.104.250.2,山东,APP,17132.99,1,1,0,有记录,0
APP000716,2026-07-10 08:37:00,519960243757383959,17446511440,DEV_751160,117.136.81.84,山东,H5,7708.61,15,0,1,无记录,1
APP000717,2026-07-02 11:32:00,511295799270795515,13683539043,DEV_806382,192.168.103.147,上海,H5,21804.27,2,1,0,无记录,0
APP000718,2026-07-03 09:29:00,513767857646391381,13469013930,DEV_321850,10.0.199.237,境外,合作渠道,31148.09,3,1,1,无记录,1
APP000719,2026-07-15 01:03:00,518147488360765817,15777989786,DEV_794967,117.136.165.235,四川,线下,8908.37,3,1,0,无记录,0
APP000720,2026-07-12 09:04:00,517587017999324202,13582933420,DEV_526899,172.16.69.206,广东,APP,28213.24,2,1,1,无记录,0
APP000721,2026-07-21 02:39:00,511580706336998795,15940837611,DEV_544410,103.46.18.5,广东,合作渠道,12091.6,13,0,1,有记录,1
APP000722,2026-07-20 16:24:00,517096114351906698,18782954729,DEV_138326,172.16.38.220,北京,H5,26560.67,3,1,0,无记录,0
APP000723,2026-07-15 18:35:00,516728321528506762,13177298097,DEV_114962,223.104.200.192,北京,H5,29492.91,2,1,0,有记录,0
APP000724,2026-07-26 23:57:00,515090960567303064,18231100258,DEV_759757,117.136.122.67,上海,APP,24690.29,1,1,0,有记录,0
APP000725,2026-07-02 14:58:00,517537819190749921,18618514870,DEV_483752,117.136.50.90,四川,APP,1662.67,3,1,0,有记录,0
APP000726,2026-07-26 18:41:00,513283896337618518,17988643566,DEV_567679,172.16.216.150,湖南,APP,12882.7,1,1,0,无记录,0
APP000727,2026-07-07 10:38:00,512024115848860080,19827787048,DEV_580043,10.0.30.236,湖南,APP,13286.4,2,1,1,有记录,0
APP000728,2026-07-16 16:09:00,511061027769749956,17892931318,DEV_105158,192.168.28.218,山东,APP,18693.7,2,1,1,无记录,0
APP000729,2026-07-02 14:06:00,516899077262570165,18887136143,DEV_162144,117.136.205.19,湖南,APP,1902.27,3,1,1,有记录,0
APP000730,2026-07-26 10:45:00,517346452059960438,18887136143,DEV_976081,117.136.140.225,广东,APP,19450.42,2,1,0,有记录,0
APP000731,2026-07-03 16:41:00,514488899572989376,15818764984,DEV_271930,117.136.107.157,山东,H5,23558.18,2,1,0,有记录,0
APP000732,2026-07-06 01:15:00,519091359928553595,15579326098,DEV_935677,117.136.165.30,上海,APP,13620.19,1,1,0,无记录,0
APP000733,2026-07-23 14:28:00,513716370500493326,18843470204,DEV_182670,10.0.246.40,四川,APP,26379.07,2,1,1,有记录,0
APP000734,2026-07-17 16:39:00,518289354492683158,13461167057,DEV_723214,117.136.63.95,广东,合作渠道,8661.88,2,1,1,有记录,0
APP000735,2026-07-06 11:23:00,515270680269331542,13581565908,DEV_163362,223.104.249.245,山东,线下,6001.9,1,1,0,无记录,0
APP000736,2026-07-30 09:24:00,513718491966553307,17388152727,DEV_673492,172.16.54.136,广东,H5,27229.59,3,1,0,有记录,0
APP000737,2026-07-14 10:43:00,516061844386125904,19564367736,DEV_828631,172.16.204.129,浙江,合作渠道,18401.92,3,1,0,有记录,0
APP000738,2026-07-20 01:50:00,516722155668473236,17200993598,DEV_102563,192.168.26.23,浙江,H5,24890.69,3,1,0,无记录,0
APP000739,2026-07-21 20:21:00,518871307221138690,17545553352,DEV_393644,172.16.184.128,广东,合作渠道,29656.8,2,1,0,无记录,0
APP000740,2026-07-03 10:06:00,516859795319260098,19930445270,DEV_658487,192.168.219.49,湖南,APP,6699.83,3,1,1,有记录,0
APP000741,2026-07-18 21:24:00,513408948706056641,15412293724,DEV_250378,172.16.118.95,江苏,APP,11450.4,1,1,1,无记录,0
APP000742,2026-07-10 08:46:00,513290096627026604,15870107397,DEV_280672,223.104.14.165,湖南,APP,2642.35,3,1,0,无记录,0
APP000743,2026-07-28 21:58:00,519872897526772233,17367457666,DEV_848512,192.168.223.251,山东,APP,14976.43,3,1,0,有记录,0
APP000744,2026-07-20 04:21:00,516034933965049627,18384435380,DEV_137502,223.104.74.216,四川,APP,25100.27,1,1,1,有记录,0
APP000745,2026-07-03 18:42:00,514683744417234565,19336104362,DEV_575017,10.0.99.48,山东,H5,24257.07,2,1,0,有记录,0
APP000746,2026-07-05 11:19:00,516171822266794190,15571667883,DEV_463558,172.16.214.241,北京,H5,13538.21,2,1,0,有记录,0
APP000747,2026-07-21 22:42:00,514605593429671114,15476843019,DEV_473139,172.16.233.83,四川,H5,7494.09,2,1,0,有记录,0
APP000748,2026-07-13 04:38:00,511329929596604873,13832816859,DEV_655319,172.16.107.254,江苏,APP,15376.18,3,1,0,无记录,0
APP000749,2026-07-23 02:19:00,512813485484203531,17605070797,DEV_219881,103.12.247.32,江苏,合作渠道,40141.82,6,1,1,有记录,1
APP000750,2026-07-18 12:41:00,519835895138186550,19896697612,DEV_803800,10.0.88.182,山东,H5,20742.13,2,1,1,有记录,0
APP000751,2026-07-26 10:52:00,516499570607174811,18750159178,DEV_201891,172.16.204.100,浙江,APP,8425.41,2,1,0,无记录,0
APP000752,2026-07-05 21:44:00,515533774604067200,15706773699,DEV_750333,10.0.37.170,广东,H5,17518.71,8,0,1,无记录,1
APP000753,2026-07-27 23:43:00,515860728326842450,13961495739,DEV_316747,10.0.146.73,湖南,APP,4078.96,1,1,1,有记录,0
APP000754,2026-07-30 16:05:00,519870096873045195,19118954709,DEV_157535,192.168.126.215,山东,APP,29818.76,3,1,0,无记录,0
APP000755,2026-07-21 21:27:00,512184011845826034,15186750293,DEV_165669,192.168.193.114,山东,线下,17363.29,2,1,1,无记录,0
APP000756,2026-07-17 11:01:00,516590618120546475,13753753155,DEV_118880,10.0.171.76,四川,APP,2874.26,3,1,1,有记录,0
APP000757,2026-07-12 09:11:00,517619022179789124,13201086941,DEV_741314,10.0.71.99,江苏,APP,4239.19,3,1,0,有记录,0
APP000758,2026-07-07 10:49:00,511819642152265576,19710401558,DEV_810398,223.104.234.16,浙江,线下,6598.3,3,1,1,有记录,0
APP000759,2026-07-16 06:14:00,515875864633953481,17224887333,DEV_587938,117.136.238.88,湖南,H5,20730.26,2,1,0,有记录,0
APP000760,2026-07-05 04:04:00,514682145653286326,18256777689,DEV_558889,172.16.121.176,山东,APP,17876.32,3,1,1,无记录,0
APP000761,2026-07-10 03:32:00,512917028516225936,18792749155,DEV_952771,192.168.185.170,广东,APP,1629.5,2,1,0,无记录,0
APP000762,2026-07-25 17:53:00,516162670551437769,15446036207,DEV_995342,192.168.107.13,广东,APP,25254.29,2,1,1,无记录,0
APP000763,2026-07-24 16:02:00,514997185948491025,17934507540,DEV_623028,10.0.238.147,北京,H5,14651.35,3,1,1,无记录,0
APP000764,2026-07-22 10:56:00,512369958669346547,18577274150,DEV_102897,117.136.219.253,湖南,APP,6034.4,3,1,0,无记录,0
APP000765,2026-07-25 19:08:00,517219788977828064,15256229357,DEV_502210,192.168.14.114,浙江,APP,18614.16,3,1,0,有记录,0
APP000766,2026-07-20 12:09:00,515981040915701840,18820223816,DEV_526389,117.136.255.199,四川,合作渠道,10983.79,3,1,1,有记录,0
APP000767,2026-07-06 05:53:00,514352280156193183,17396111085,DEV_695452,172.16.28.101,江苏,H5,3874.15,3,1,1,有记录,0
APP000768,2026-07-23 19:51:00,516718325823868700,18593563100,DEV_338609,10.0.87.35,浙江,APP,18586.7,2,1,0,无记录,0
APP000769,2026-07-29 05:46:00,511371416335658804,17223805985,DEV_926969,192.168.67.162,湖南,H5,11111.81,3,1,1,有记录,0
APP000770,2026-07-15 01:26:00,512079086416862278,19544578907,DEV_208486,192.168.190.46,山东,H5,18778.42,2,1,0,有记录,0
APP000771,2026-07-12 21:46:00,516595724043474125,18473226993,DEV_571703,192.168.234.44,广东,APP,16374.71,2,1,0,无记录,0
APP000772,2026-07-08 14:39:00,518723868790604886,17640090978,DEV_644461,10.0.75.163,四川,APP,14930.39,1,1,0,有记录,0
APP000773,2026-07-10 23:50:00,515891496112879429,13900748674,DEV_477157,192.168.125.87,江苏,线下,15779.12,1,1,0,有记录,0
APP000774,2026-07-15 07:34:00,518123793126978930,18459344678,DEV_549528,223.104.18.99,湖南,APP,7036.63,1,1,1,无记录,0
APP000775,2026-07-08 09:51:00,519776720191116612,18338653750,DEV_564135,117.136.11.232,北京,H5,14869.22,3,1,0,有记录,0
APP000776,2026-07-26 15:57:00,511703896087066266,19436254832,DEV_392602,117.136.87.112,四川,APP,2336.35,3,1,1,无记录,0
APP000777,2026-07-27 06:23:00,513187572158624150,19764451451,DEV_988600,172.16.171.213,上海,APP,16192.69,3,1,0,有记录,0
APP000778,2026-07-22 18:28:00,518208027112218231,17548296799,DEV_636506,192.168.136.188,江苏,APP,6703.62,2,1,0,有记录,0
APP000779,2026-07-15 09:49:00,519425703965313614,17173574595,DEV_767083,172.16.70.32,广东,APP,22872.22,2,1,0,有记录,0
APP000780,2026-07-13 16:33:00,514939151143678621,17980761249,DEV_441944,10.0.56.173,北京,APP,22736.39,2,1,0,无记录,0
APP000781,2026-07-14 05:52:00,511141809521755851,15964969658,DEV_413911,10.0.112.101,上海,APP,24920.0,3,1,0,有记录,0
APP000782,2026-07-07 19:08:00,516728321528506762,15446465628,DEV_513513,172.16.188.206,上海,线下,17806.0,3,1,0,有记录,0
APP000783,2026-07-28 08:03:00,512305265016731882,18701889966,DEV_256807,192.168.36.133,湖南,合作渠道,5101.15,2,1,0,有记录,0
APP000784,2026-07-21 15:55:00,517792584907342031,15467976839,DEV_668025,172.16.252.241,湖南,H5,28461.31,1,1,0,有记录,0
APP000785,2026-07-12 17:59:00,518743202939087884,15895065665,DEV_337071,117.136.205.236,上海,线下,14929.43,2,1,0,有记录,0
